tp,op,hhtested,version
0.5,0.002,60%,clnrs
0.5,0.003,60%,clnrs
0.5,0.001,60%,clnrs
0.5,0.004,60%,clnrs
0.5,0.003,60%,clnrs
0.6,0.005,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.005,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.007,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.005,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.005,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.005,0.3,clnrs
0.6,0.002,0.3,clnrs
0.6,0.007,0.3,clnrs
0.6,0.006,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.005,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.002,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.006,0.3,clnrs
0.6,0.002,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.006,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.005,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0,0.3,clnrs
0.6,0.008,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.005,0.3,clnrs
0.6,0.008,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.006,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.005,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.001,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.003,0.3,clnrs
0.6,0.004,0.3,clnrs
0.6,0.006,0.3,clnrs
0.6,0.004,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.007,0.4,clnrs
0.6,0.007,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0,0.4,clnrs
0.6,0,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.007,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.007,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.004,0.4,clnrs
0.6,0,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.006,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.002,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.005,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.001,0.4,clnrs
0.6,0.003,0.4,clnrs
0.6,0.002,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.001,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.001,0.5,clnrs
0.6,0.006,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.001,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.006,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.001,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.001,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.001,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0,0.5,clnrs
0.6,0,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.001,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.006,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.004,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.006,0.5,clnrs
0.6,0.005,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.003,0.5,clnrs
0.6,0.002,0.5,clnrs
0.6,0.004,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.006,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.01,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.007,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.007,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.005,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.002,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.003,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.004,0.6,clnrs
0.6,0.001,0.6,clnrs
0.6,0.003,0.6,clnrs
0.7,0.001,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.002,0.3,clnrs
0.7,0,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.007,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.007,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.007,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.008,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0,0.3,clnrs
0.7,0,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.008,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.008,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0,0.3,clnrs
0.7,0.007,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.01,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.007,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0.009,0.3,clnrs
0.7,0.006,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.007,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.006,0.3,clnrs
0.7,0.008,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.006,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.002,0.3,clnrs
0.7,0.004,0.3,clnrs
0.7,0,0.3,clnrs
0.7,0.001,0.3,clnrs
0.7,0,0.3,clnrs
0.7,0.003,0.3,clnrs
0.7,0.005,0.3,clnrs
0.7,0.004,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.008,0.4,clnrs
0.7,0.008,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.007,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.001,0.4,clnrs
0.7,0.001,0.4,clnrs
0.7,0.008,0.4,clnrs
0.7,0.001,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.001,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.007,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.008,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.007,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.008,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.001,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.005,0.4,clnrs
0.7,0.009,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.007,0.4,clnrs
0.7,0.003,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.004,0.4,clnrs
0.7,0.006,0.4,clnrs
0.7,0.01,0.4,clnrs
0.7,0.002,0.4,clnrs
0.7,0.002,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.006,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.001,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.007,0.5,clnrs
0.7,0.006,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.001,0.5,clnrs
0.7,0.006,0.5,clnrs
0.7,0.007,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.001,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.006,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.006,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.001,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.007,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.008,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.001,0.5,clnrs
0.7,0.001,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.005,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.001,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.001,0.5,clnrs
0.7,0.004,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.003,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.002,0.5,clnrs
0.7,0.004,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.007,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.001,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.006,0.6,clnrs
0.7,0.005,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.004,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.007,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.003,0.6,clnrs
0.7,0.002,0.6,clnrs
0.7,0.003,0.6,clnrs
